iso3c,date,country,region,income_level,goal,sex,ind_quality
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,3,MALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,4,BOTHSEX,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,4,FEMALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,4,MALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,5,FEMALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,5,MALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,8,BOTHSEX,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,8,FEMALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,8,MALE,1
PRY,2019,Paraguay,Latin America & Caribbean,Upper middle income,8,NA,0
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,BOTHSEX,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,FEMALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,MALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,NA,0.5
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,1,BOTHSEX,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,1,NA,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,16,FEMALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,16,MALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,4,BOTHSEX,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,4,FEMALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,4,MALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,5,BOTHSEX,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,5,FEMALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,5,MALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,BOTHSEX,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,FEMALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,MALE,1
PSE,2019,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,NA,0
PYF,2019,French Polynesia,East Asia & Pacific,High income,Combined,NA,0
PYF,2019,French Polynesia,East Asia & Pacific,High income,1,NA,0
PYF,2019,French Polynesia,East Asia & Pacific,High income,8,NA,0
QAT,2019,Qatar,Middle East & North Africa,High income,Combined,BOTHSEX,1
QAT,2019,Qatar,Middle East & North Africa,High income,Combined,FEMALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,Combined,MALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,Combined,NA,0
QAT,2019,Qatar,Middle East & North Africa,High income,1,BOTHSEX,1
QAT,2019,Qatar,Middle East & North Africa,High income,1,NA,0
QAT,2019,Qatar,Middle East & North Africa,High income,16,BOTHSEX,1
QAT,2019,Qatar,Middle East & North Africa,High income,16,FEMALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,16,MALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,4,BOTHSEX,1
QAT,2019,Qatar,Middle East & North Africa,High income,4,FEMALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,4,MALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,5,BOTHSEX,1
QAT,2019,Qatar,Middle East & North Africa,High income,5,FEMALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,5,MALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,8,BOTHSEX,1
QAT,2019,Qatar,Middle East & North Africa,High income,8,FEMALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,8,MALE,1
QAT,2019,Qatar,Middle East & North Africa,High income,8,NA,0
ROU,2019,Romania,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,Combined,MALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,Combined,NA,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,1,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,1,NA,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,16,FEMALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,16,MALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,3,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,3,FEMALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,3,MALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,4,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,4,FEMALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,4,MALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,5,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,5,FEMALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,5,MALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,8,BOTHSEX,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,8,FEMALE,1
ROU,2019,Romania,Europe & Central Asia,Upper middle income,8,MALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,Combined,MALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,Combined,NA,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,1,BOTHSEX,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,1,NA,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,16,FEMALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,16,MALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,4,BOTHSEX,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,4,FEMALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,4,MALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,5,BOTHSEX,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,5,FEMALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,5,MALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,8,BOTHSEX,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,8,FEMALE,1
RUS,2019,Russian Federation,Europe & Central Asia,Upper middle income,8,MALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,Combined,FEMALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,Combined,MALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,Combined,NA,0.5
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,1,NA,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,16,BOTHSEX,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,3,BOTHSEX,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,3,FEMALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,3,MALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,4,BOTHSEX,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,4,FEMALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,4,MALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,8,BOTHSEX,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,8,FEMALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,8,MALE,1
RWA,2019,Rwanda,Sub-Saharan Africa,Low income,8,NA,0
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,Combined,BOTHSEX,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,Combined,FEMALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,Combined,MALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,Combined,NA,0
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,1,NA,0
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,16,FEMALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,16,MALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,4,BOTHSEX,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,4,FEMALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,4,MALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,5,BOTHSEX,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,5,FEMALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,5,MALE,1
SAU,2019,Saudi Arabia,Middle East & North Africa,High income,8,NA,0
SDN,2019,Sudan,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,Combined,FEMALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,Combined,MALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,Combined,NA,0
SDN,2019,Sudan,Sub-Saharan Africa,Low income,1,NA,0
SDN,2019,Sudan,Sub-Saharan Africa,Low income,3,BOTHSEX,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,3,FEMALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,3,MALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,4,BOTHSEX,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,4,FEMALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,4,MALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,5,BOTHSEX,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,5,FEMALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,5,MALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,8,BOTHSEX,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,8,FEMALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,8,MALE,1
SDN,2019,Sudan,Sub-Saharan Africa,Low income,8,NA,0
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,Combined,BOTHSEX,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,Combined,FEMALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,Combined,MALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,Combined,NA,0.5
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,1,BOTHSEX,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,1,NA,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,16,BOTHSEX,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,3,BOTHSEX,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,3,FEMALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,3,MALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,4,BOTHSEX,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,4,FEMALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,4,MALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,8,BOTHSEX,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,8,FEMALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,8,MALE,1
SEN,2019,Senegal,Sub-Saharan Africa,Lower middle income,8,NA,0
SGP,2019,Singapore,East Asia & Pacific,High income,Combined,BOTHSEX,1
SGP,2019,Singapore,East Asia & Pacific,High income,Combined,FEMALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,Combined,MALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,Combined,NA,0
SGP,2019,Singapore,East Asia & Pacific,High income,1,NA,0
SGP,2019,Singapore,East Asia & Pacific,High income,16,BOTHSEX,1
SGP,2019,Singapore,East Asia & Pacific,High income,16,FEMALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,16,MALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,3,BOTHSEX,1
SGP,2019,Singapore,East Asia & Pacific,High income,3,FEMALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,3,MALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,4,BOTHSEX,1
SGP,2019,Singapore,East Asia & Pacific,High income,4,FEMALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,4,MALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,5,BOTHSEX,1
SGP,2019,Singapore,East Asia & Pacific,High income,5,FEMALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,5,MALE,1
SGP,2019,Singapore,East Asia & Pacific,High income,8,BOTHSEX,1
SGP,2019,Singapore,East Asia & Pacific,High income,8,NA,0
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,Combined,BOTHSEX,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,Combined,FEMALE,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,Combined,MALE,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,Combined,NA,0.5
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,1,BOTHSEX,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,1,NA,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,4,BOTHSEX,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,4,FEMALE,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,4,MALE,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,8,BOTHSEX,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,8,FEMALE,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,8,MALE,1
SLB,2019,Solomon Islands,East Asia & Pacific,Lower middle income,8,NA,0
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,Combined,FEMALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,Combined,MALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,Combined,NA,0.5
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,1,NA,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,16,BOTHSEX,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,3,BOTHSEX,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,3,FEMALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,3,MALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,4,BOTHSEX,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,4,FEMALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,4,MALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,5,FEMALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,5,MALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,8,BOTHSEX,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,8,FEMALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,8,MALE,1
SLE,2019,Sierra Leone,Sub-Saharan Africa,Low income,8,NA,0
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,Combined,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,Combined,FEMALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,Combined,MALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,Combined,NA,0.5
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,1,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,1,NA,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,16,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,16,FEMALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,16,MALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,3,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,3,FEMALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,3,MALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,4,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,4,FEMALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,4,MALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,5,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,5,FEMALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,5,MALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,8,BOTHSEX,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,8,FEMALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,8,MALE,1
SLV,2019,El Salvador,Latin America & Caribbean,Lower middle income,8,NA,0
SMR,2019,San Marino,Europe & Central Asia,High income,Combined,BOTHSEX,1
SMR,2019,San Marino,Europe & Central Asia,High income,Combined,FEMALE,1
SMR,2019,San Marino,Europe & Central Asia,High income,Combined,MALE,1
SMR,2019,San Marino,Europe & Central Asia,High income,Combined,NA,0
SMR,2019,San Marino,Europe & Central Asia,High income,1,NA,0
SMR,2019,San Marino,Europe & Central Asia,High income,16,FEMALE,1
SMR,2019,San Marino,Europe & Central Asia,High income,16,MALE,1
SMR,2019,San Marino,Europe & Central Asia,High income,4,BOTHSEX,1
SMR,2019,San Marino,Europe & Central Asia,High income,4,FEMALE,1
SMR,2019,San Marino,Europe & Central Asia,High income,4,MALE,1
SMR,2019,San Marino,Europe & Central Asia,High income,8,NA,0
SOM,2019,Somalia,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
SOM,2019,Somalia,Sub-Saharan Africa,Low income,Combined,FEMALE,1
SOM,2019,Somalia,Sub-Saharan Africa,Low income,Combined,MALE,1
SOM,2019,Somalia,Sub-Saharan Africa,Low income,Combined,NA,0
SOM,2019,Somalia,Sub-Saharan Africa,Low income,1,NA,0
SOM,2019,Somalia,Sub-Saharan Africa,Low income,3,BOTHSEX,1
SOM,2019,Somalia,Sub-Saharan Africa,Low income,3,FEMALE,1
SOM,2019,Somalia,Sub-Saharan Africa,Low income,3,MALE,1
SOM,2019,Somalia,Sub-Saharan Africa,Low income,8,NA,0
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,Combined,MALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,Combined,NA,0.5
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,1,NA,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,16,FEMALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,16,MALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,3,BOTHSEX,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,3,FEMALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,3,MALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,4,BOTHSEX,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,4,FEMALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,4,MALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,5,BOTHSEX,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,5,FEMALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,5,MALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,8,BOTHSEX,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,8,FEMALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,8,MALE,1
SRB,2019,Serbia,Europe & Central Asia,Upper middle income,8,NA,0
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,Combined,FEMALE,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,Combined,MALE,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,Combined,NA,0.5
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,1,NA,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,3,BOTHSEX,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,3,FEMALE,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,3,MALE,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,4,BOTHSEX,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,4,FEMALE,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,4,MALE,1
SSD,2019,South Sudan,Sub-Saharan Africa,Low income,8,NA,0
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,Combined,BOTHSEX,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,Combined,FEMALE,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,Combined,MALE,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,Combined,NA,0.5
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1,NA,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,16,FEMALE,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,16,MALE,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,4,BOTHSEX,1
STP,2019,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,4,FEMALE,1
